Številka instance, Številka naloge, Status naloge, Ime koraka, Čas prejema, Čas začetka, Čas zaključka, Tip prejemnika, Prejemnik, Je nujno, Stranka ime, Stranka ulica, Stranka kraj, Stranka telefon, Stranka e-pošta, Znesek naročila, Znesek dostave, Znesek skupaj, Razdalja, Naročena pizza 1, Naročena pizza 2, Naročena pizza 3, Naročena pizza 4, Naročena pizza 5, Naročena pizza 6, Naročena pizza 7, Naročena pizza 8
743, 4, Zaključena, Pakiranje, 12/01/2017 17:54:36, 12/01/2017 17:54:36, 12/01/2017 17:56:04, Uporabnik, Blaž Murko, DA, Valter Kobal, POLJE CESTA XX 11D, 1000 Ljubljana, 044 187 333, valter.kobal@pizza.si, 20.40, 2.00, 22.40, 0.38, VEGI NACHO [pelati|sir|sveži paradižnik|pečena paprika|nacho sir|oliva], BELA [sir|šunka|gobe], , , , , , 
833, 3, Zaključena, Pečenje, 12/01/2017 17:54:46, 12/01/2017 18:18:33, 12/01/2017 18:24:33, Uporabnik, Karmen Prevec, DA, Mladen Pogačnik, VODNIKOVA CESTA 84, 1000 Ljubljana, 044 768 540, mladen.pogacnik@pizza.si, 43.00, 2.00, 45.00, 8.15, NACHO [pelati|sir|šunka|koruza|nacho sir|tržaška omaka], MOZZARELINA [pelati|mozzarela|domača šunka|gobe|oliva], NACHO [pelati|sir|šunka|koruza|nacho sir|tržaška omaka], VEGI NACHO [pelati|sir|sveži paradižnik|pečena paprika|nacho sir|oliva], , , , 
767, 6, Zaključena, Pakiranje, 12/01/2017 17:54:48, 12/01/2017 17:56:56, 12/01/2017 17:58:03, Uporabnik, Štefan Dolenc, NE, Darja Zorman, OB SAVI 12, 1000 Ljubljana, 044 694 127, darja.zorman@pizza.si, 23.40, 0.00, 23.40, 10.84, RIBJA [pelati|sir|morski sadeži|tuna|losos|kaviar], ZELENJAVNA [pelati|sir|paradižnik|paprika|artičoke|beluši|koruza|oliva], , , , , , 
836, 3, Zaključena, Pečenje, 12/01/2017 17:54:58, 12/01/2017 18:21:33, 12/01/2017 18:27:33, Uporabnik, Karmen Prevec, DA, Tajda Rozman, MARINCLJEVA ULICA 3, 1000 Ljubljana, 044 296 620, tajda.rozman@pizza.si, 10.40, 2.00, 12.40, 5.01, HIŠNA [pelati|sir|šunka|gobe|oliva], , , , , , , 
707, 5, Zaključena, Dodajanje sestavin, 12/01/2017 17:55:02, 12/01/2017 17:55:32, 12/01/2017 17:57:17, Uporabnik, Primož Blažič, NE, Branka Kotnik, CESTA V PEČALE 30, 1000 Ljubljana, 044 210 613, branka.kotnik@pizza.si, 35.60, 0.00, 35.60, , TARTUFATA [pelati|mozzarela|jurčki|tartufata|skuta], PIZZA MEDITERANA S TARTUFI [pelati|mozzarela|pečen pršut|rukola|tartufata|parmezan], JABOLČNA [marmelada|jabolko|cimet|rozine|sladka smetana|čokoladni preliv], , , , , 
577, 12, Zaključena, Prekliči naročilo, 12/01/2017 17:55:03, 12/01/2017 17:55:03, 12/01/2017 17:55:03, Sistem, , NE, Zdravko Meglič, MALA VAS 7B, 1000 Ljubljana, 044 914 380, zdravko.meglic@pizza.si, 22.00, 0.00, 22.00, 7.05, DOMAČA [pelati|sir|gobe|jajce|domača salama], BELA [sir|šunka|gobe], , , , , , 
801, 5, Zaključena, Osebni prevzem, 12/01/2017 17:55:04, 12/01/2017 17:55:04, 12/01/2017 17:55:04, Sistem, , DA, Ljubica Trček, VRHOVCI CESTA XXVIII 8, 1000 Ljubljana, 044 527 340, ljubica.trcek@pizza.si, 22.00, 2.00, 24.00, , GRAJSKA PIZZA [pelati|sir|gobe|slanina|trdo kuhano jajce], VRAŽJA [pikantna omaka|sir|domača šunka|feferoni], , , , , , 
801, 6, Zaključena, Zaključek, 12/01/2017 17:55:04, 12/01/2017 17:55:04, 12/01/2017 17:55:04, Sistem, , DA, Ljubica Trček, VRHOVCI CESTA XXVIII 8, 1000 Ljubljana, 044 527 340, ljubica.trcek@pizza.si, 22.00, 2.00, 24.00, , GRAJSKA PIZZA [pelati|sir|gobe|slanina|trdo kuhano jajce], VRAŽJA [pikantna omaka|sir|domača šunka|feferoni], , , , , , 
821, 3, Zaključena, Priprava, 12/01/2017 17:55:08, 12/01/2017 17:55:08, 12/01/2017 17:56:07, Uporabnik, Simona Vodopivec, NE, Zvonko Toplak, LITIJSKA CESTA 200, 1000 Ljubljana, 044 439 196, zvonko.toplak@pizza.si, 20.50, 0.00, 20.50, , BELUŠKA [mozzarela|beluši|jurčki|oliva], ZELENJAVNA [pelati|sir|paradižnik|paprika|artičoke|beluši|koruza|oliva], , , , , , 
837, 1, Zaključena, Naročilo, 12/01/2017 17:55:18, 12/01/2017 17:55:18, 12/01/2017 17:55:18, Uporabnik, Berta Potočnik, DA, Manca Kosi, BRANKOVA ULICA 3, 1000 Ljubljana, 044 825 620, manca.kosi@pizza.si, 22.10, 2.00, 24.10, 1.50, BELUŠKA [mozzarela|beluši|jurčki|oliva], OGLARSKA [pelati|sir|jurčki|pečena slanina|hrenova omaka], , , , , , 
837, 2, Zaključena, Priprava, 12/01/2017 17:55:18, 12/01/2017 17:55:18, 12/01/2017 17:56:16, Uporabnik, Štefan Dolenc, DA, Manca Kosi, BRANKOVA ULICA 3, 1000 Ljubljana, 044 825 620, manca.kosi@pizza.si, 22.10, 2.00, 24.10, 1.50, BELUŠKA [mozzarela|beluši|jurčki|oliva], OGLARSKA [pelati|sir|jurčki|pečena slanina|hrenova omaka], , , , , , 
706, 7, Zaključena, Pakiranje, 12/01/2017 17:55:32, 12/01/2017 17:58:03, 12/01/2017 18:03:15, Uporabnik, Štefan Dolenc, NE, Sandra Hrovat, CESTA 24. JUNIJA 20, 1000 Ljubljana, 044 984 944, sandra.hrovat@pizza.si, 81.40, 0.00, 81.40, 8.16, DRAVSKA [pelati|mozzarela|gobe|paradižnik|paprika|slanina], PIZZA MEDITERANA S TARTUFI [pelati|mozzarela|pečen pršut|rukola|tartufata|parmezan], TUNA [pelati|sir|tuna|čebula|kisla smetana], HIŠNA NA ¼ [pelati|sir|šunka|gobe|artičoke], RIBJA [pelati|sir|morski sadeži|tuna|losos|kaviar], TOMAČEVO [pelati|sir|domača šunka|jurčki|hrenova omaka], LJUBLJANSKA [pelati|sir|hrenovka|sveža paprika|skuta], 
823, 3, Zaključena, Priprava, 12/01/2017 17:55:49, 12/01/2017 17:56:52, 12/01/2017 17:59:46, Uporabnik, Klemen Rudolf, NE, Jerneja Kočevar, VZAJEMNA ULICA 44, 1000 Ljubljana, 044 380 055, jerneja.kocevar@pizza.si, 67.10, 0.00, 67.10, 2.40, GRAJSKA PIZZA [pelati|sir|gobe|slanina|trdo kuhano jajce], ITALIJANSKA [pelati|sir|ragu omaka|sveži paradižnik|sveža paprika], Z RUKOLO -sezonska [pelati|mozzarela|paradižnik|rukola|parmezan], TARTUFATA [pelati|mozzarela|jurčki|tartufata|skuta], ZELENJAVNA [pelati|sir|paradižnik|paprika|artičoke|beluši|koruza|oliva], HIŠNA NA ¼ [pelati|sir|šunka|gobe|artičoke], , 
838, 1, Zaključena, Naročilo, 12/01/2017 17:55:54, 12/01/2017 17:55:54, 12/01/2017 17:55:54, Uporabnik, Janez Novak, NE, Taja Krivec, OMERSOVA ULICA 39, 1000 Ljubljana, 044 533 752, taja.krivec@pizza.si, 22.30, 0.00, 22.30, 3.25, GRUNTARSKA [pelati|sir|kulen salama|gobe|tržaška omaka], VEGI NACHO [pelati|sir|sveži paradižnik|pečena paprika|nacho sir|oliva], , , , , , 
838, 2, Zaključena, Počakaj, 12/01/2017 17:55:54, 12/01/2017 17:55:54, 12/01/2017 18:05:54, Sistem, , NE, Taja Krivec, OMERSOVA ULICA 39, 1000 Ljubljana, 044 533 752, taja.krivec@pizza.si, 22.30, 0.00, 22.30, 3.25, GRUNTARSKA [pelati|sir|kulen salama|gobe|tržaška omaka], VEGI NACHO [pelati|sir|sveži paradižnik|pečena paprika|nacho sir|oliva], , , , , , 
743, 5, Zaključena, Hitra dostava, 12/01/2017 17:56:04, 12/01/2017 17:56:04, 12/01/2017 17:56:38, Sistem, , DA, Valter Kobal, POLJE CESTA XX 11D, 1000 Ljubljana, 044 187 333, valter.kobal@pizza.si, 20.40, 2.00, 22.40, 0.38, VEGI NACHO [pelati|sir|sveži paradižnik|pečena paprika|nacho sir|oliva], BELA [sir|šunka|gobe], , , , , , 
821, 4, Zaključena, Pečenje, 12/01/2017 17:56:07, 12/01/2017 18:24:33, 12/01/2017 18:30:33, Uporabnik, Karmen Prevec, NE, Zvonko Toplak, LITIJSKA CESTA 200, 1000 Ljubljana, 044 439 196, zvonko.toplak@pizza.si, 20.50, 0.00, 20.50, , BELUŠKA [mozzarela|beluši|jurčki|oliva], ZELENJAVNA [pelati|sir|paradižnik|paprika|artičoke|beluši|koruza|oliva], , , , , , 
815, 4, Zaključena, Pakiranje, 12/01/2017 17:56:12, 12/01/2017 17:56:12, 12/01/2017 18:01:22, Uporabnik, Matic Hvala, DA, Sandi Bajc, ULICA BRATOV BABNIK 53, 1000 Ljubljana, 044 301 391, sandi.bajc@pizza.si, 60.40, 2.00, 62.40, 10.03, VEGI NACHO [pelati|sir|sveži paradižnik|pečena paprika|nacho sir|oliva], VEGI MEXICO [pelati|mozzarela|feferoni|rdeča salsa|nacho sir], BELA [sir|šunka|gobe], VEGI NACHO [pelati|sir|sveži paradižnik|pečena paprika|nacho sir|oliva], VEGILAHKA [pelati|paradižnik|paprika|koruza|gobe], KULEN [pelati|sir|hrenovka|kulen pikant salama], , 
837, 3, Zaključena, Pečenje, 12/01/2017 17:56:16, 12/01/2017 18:44:26, 12/01/2017 18:50:26, Uporabnik, Jure Klančar, DA, Manca Kosi, BRANKOVA ULICA 3, 1000 Ljubljana, 044 825 620, manca.kosi@pizza.si, 22.10, 2.00, 24.10, 1.50, BELUŠKA [mozzarela|beluši|jurčki|oliva], OGLARSKA [pelati|sir|jurčki|pečena slanina|hrenova omaka], , , , , , 
839, 1, Zaključena, Naročilo, 12/01/2017 17:56:25, 12/01/2017 17:56:25, 12/01/2017 17:56:25, Uporabnik, Janez Novak, DA, Petra Nikolić, MALEJEVA ULICA 22, 1000 Ljubljana, 044 761 914, petra.nikolic@pizza.si, 11.70, 2.00, 13.70, 1.20, OGLARSKA [pelati|sir|jurčki|pečena slanina|hrenova omaka], , , , , , , 
839, 2, Zaključena, Priprava, 12/01/2017 17:56:25, 12/01/2017 17:56:25, 12/01/2017 17:56:59, Uporabnik, Peter Mlakar, DA, Petra Nikolić, MALEJEVA ULICA 22, 1000 Ljubljana, 044 761 914, petra.nikolic@pizza.si, 11.70, 2.00, 13.70, 1.20, OGLARSKA [pelati|sir|jurčki|pečena slanina|hrenova omaka], , , , , , , 
688, 9, Zaključena, Dodajanje sestavin, 12/01/2017 17:56:26, 12/01/2017 17:56:26, 12/01/2017 17:56:56, Uporabnik, Matjaž Jerman, NE, Ksenija Gorišek, BIZJANOVA ULICA 5B, 1000 Ljubljana, 044 364 458, ksenija.gorisek@pizza.si, 20.40, 0.00, 20.40, , TUNA [pelati|sir|tuna|čebula|kisla smetana], TRAVISO [pelati|sir|gobe|paradižnik|radič|parmezan], , , , , , 
840, 1, Zaključena, Naročilo, 12/01/2017 17:56:35, 12/01/2017 17:56:35, 12/01/2017 17:56:35, Uporabnik, Janez Novak, DA, Samo Krivec, TIRANOVA ULICA 44, 1000 Ljubljana, 044 458 691, samo.krivec@pizza.si, 18.50, 2.00, 20.50, 8.20, SICILJANA [pelati|mozzarela|paradižnik|bazilika], VEGI NACHO [pelati|sir|sveži paradižnik|pečena paprika|nacho sir|oliva], , , , , , 
840, 2, Zaključena, Priprava, 12/01/2017 17:56:35, 12/01/2017 17:56:35, 12/01/2017 17:57:33, Uporabnik, Simona Vodopivec, DA, Samo Krivec, TIRANOVA ULICA 44, 1000 Ljubljana, 044 458 691, samo.krivec@pizza.si, 18.50, 2.00, 20.50, 8.20, SICILJANA [pelati|mozzarela|paradižnik|bazilika], VEGI NACHO [pelati|sir|sveži paradižnik|pečena paprika|nacho sir|oliva], , , , , , 
743, 6, Zaključena, Zaključek, 12/01/2017 17:56:38, 12/01/2017 17:56:38, 12/01/2017 17:56:38, Sistem, , DA, Valter Kobal, POLJE CESTA XX 11D, 1000 Ljubljana, 044 187 333, valter.kobal@pizza.si, 20.40, 2.00, 22.40, 0.38, VEGI NACHO [pelati|sir|sveži paradižnik|pečena paprika|nacho sir|oliva], BELA [sir|šunka|gobe], , , , , , 
832, 3, Zaključena, Pečenje, 12/01/2017 17:56:52, 12/01/2017 18:39:36, 12/01/2017 18:45:36, Uporabnik, Matej Straha, DA, Albin Tomažič, STRAŽARJEVA ULICA 21, 1000 Ljubljana, 044 756 514, albin.tomazic@pizza.si, 51.20, 2.00, 53.20, , TRAVISO [pelati|sir|gobe|paradižnik|radič|parmezan], BELUŠKA [mozzarela|beluši|jurčki|oliva], VRAŽJA [pikantna omaka|sir|domača šunka|feferoni], SARDINIJA [pelati|pršut|mozzarela|skuta|bazilika], RAGU PIZZA [pelati|sir|ragu omaka|čebula|parmezan], , , 
736, 6, Zaključena, Hitra dostava, 12/01/2017 17:56:56, 12/01/2017 17:56:56, 12/01/2017 18:07:19, Sistem, , DA, Roman Resnik, GRIČ 6, 1000 Ljubljana, 044 478 976, roman.resnik@pizza.si, 39.90, 2.00, 41.90, 6.93, JABOLČNA [marmelada|jabolko|cimet|rozine|sladka smetana|čokoladni preliv], ARTIČOKINA [pelati|sir|šunka|artičoke|oliva], VEGI NACHO [pelati|sir|sveži paradižnik|pečena paprika|nacho sir|oliva], ITALIJANSKA [pelati|sir|ragu omaka|sveži paradižnik|sveža paprika], , , , 
688, 10, Zaključena, Pakiranje, 12/01/2017 17:56:56, 12/01/2017 18:02:20, 12/01/2017 18:03:42, Uporabnik, Simona Vodopivec, NE, Ksenija Gorišek, BIZJANOVA ULICA 5B, 1000 Ljubljana, 044 364 458, ksenija.gorisek@pizza.si, 20.40, 0.00, 20.40, , TUNA [pelati|sir|tuna|čebula|kisla smetana], TRAVISO [pelati|sir|gobe|paradižnik|radič|parmezan], , , , , , 
839, 3, Zaključena, Pečenje, 12/01/2017 17:56:59, 12/01/2017 18:27:33, 12/01/2017 18:33:33, Uporabnik, Karmen Prevec, DA, Petra Nikolić, MALEJEVA ULICA 22, 1000 Ljubljana, 044 761 914, petra.nikolic@pizza.si, 11.70, 2.00, 13.70, 1.20, OGLARSKA [pelati|sir|jurčki|pečena slanina|hrenova omaka], , , , , , , 
634, 11, Zaključena, Osebni prevzem, 12/01/2017 17:57:01, 12/01/2017 17:57:01, 12/01/2017 17:57:01, Sistem, , NE, Hedvika Kosi, ULICA MAJKE JUGOVIĆEV 5, 1000 Ljubljana, 044 104 936, hedvika.kosi@pizza.si, 69.80, 0.00, 69.80, , HIŠNA NA ¼ [pelati|sir|šunka|gobe|artičoke], ZIMSKA PIZZA [pelati|sir|slanina|hrenovka|kisla smetana], POSEBNA [pelati|sir|šunka|beluši|kapre|artičoke], PIKANTNA [pelati|tabasco|sir|šunka|feferoni|tržaška omaka|gobe], SIROVA [pelati|mozzarela|gauda|gorgonzola|skuta], PIZZA MEDITERANA S TARTUFI [pelati|mozzarela|pečen pršut|rukola|tartufata|parmezan], , 
634, 12, Zaključena, Zaključek, 12/01/2017 17:57:01, 12/01/2017 17:57:01, 12/01/2017 17:57:01, Sistem, , NE, Hedvika Kosi, ULICA MAJKE JUGOVIĆEV 5, 1000 Ljubljana, 044 104 936, hedvika.kosi@pizza.si, 69.80, 0.00, 69.80, , HIŠNA NA ¼ [pelati|sir|šunka|gobe|artičoke], ZIMSKA PIZZA [pelati|sir|slanina|hrenovka|kisla smetana], POSEBNA [pelati|sir|šunka|beluši|kapre|artičoke], PIKANTNA [pelati|tabasco|sir|šunka|feferoni|tržaška omaka|gobe], SIROVA [pelati|mozzarela|gauda|gorgonzola|skuta], PIZZA MEDITERANA S TARTUFI [pelati|mozzarela|pečen pršut|rukola|tartufata|parmezan], , 
708, 7, Zaključena, Dostava, 12/01/2017 17:57:03, 12/01/2017 18:13:49, 12/01/2017 18:29:11, Uporabnik, Izidor Trstenjak, NE, Nataša Novak, MOKRŠKA ULICA 62D, 1000 Ljubljana, 044 652 801, natasa.novak@pizza.si, 66.10, 0.00, 66.10, 7.68, MARGERITA [pelati|sir|oliva], KRAŠKA [pelati|sir|pršut|tržaška omaka], ČOLNARSKA [pelati|mozzarela|tuna|oliva], VEGILAHKA [pelati|paradižnik|paprika|koruza|gobe], HIŠNA [pelati|sir|šunka|gobe|oliva], KRANJSKA PIZZA [pelati|sir|slanina|domača klobasa|gobe|koruza], PIZZA S HRENOVKO [pelati|sir|hrenovka|jajce], 
778, 6, Zaključena, Osebni prevzem, 12/01/2017 17:57:06, 12/01/2017 17:57:06, 12/01/2017 17:57:06, Sistem, , DA, Branko Pečnik, ILOVŠKI ŠTRADON 30, 1000 Ljubljana, 044 883 032, branko.pecnik@pizza.si, 40.90, 2.00, 42.90, , KULEN [pelati|sir|hrenovka|kulen pikant salama], NACHO [pelati|sir|šunka|koruza|nacho sir|tržaška omaka], PEKOČA [pelati|mozzarela|pečena kulen salama|feferoni], POSEBNA [pelati|sir|šunka|beluši|kapre|artičoke], , , , 
778, 7, Zaključena, Zaključek, 12/01/2017 17:57:06, 12/01/2017 17:57:06, 12/01/2017 17:57:06, Sistem, , DA, Branko Pečnik, ILOVŠKI ŠTRADON 30, 1000 Ljubljana, 044 883 032, branko.pecnik@pizza.si, 40.90, 2.00, 42.90, , KULEN [pelati|sir|hrenovka|kulen pikant salama], NACHO [pelati|sir|šunka|koruza|nacho sir|tržaška omaka], PEKOČA [pelati|mozzarela|pečena kulen salama|feferoni], POSEBNA [pelati|sir|šunka|beluši|kapre|artičoke], , , , 
695, 6, Zaključena, Dodajanje sestavin, 12/01/2017 17:57:17, 12/01/2017 17:57:17, 12/01/2017 17:58:32, Uporabnik, Primož Blažič, NE, Ivana Gajšek, STARETOVA ULICA 21, 1000 Ljubljana, 044 374 294, ivana.gajsek@pizza.si, 56.70, 0.00, 56.70, 10.55, VEGI MEXICO [pelati|mozzarela|feferoni|rdeča salsa|nacho sir], HIŠNA PIZZA [pelati|sir|domača salama|domača šunka|domača klobasa|gobe|jajce|oliva], PIZZA Z DAGNJAMI [pelati|mozzarela|dagnje|tržaška omaka], VEGI MEXICO [pelati|mozzarela|feferoni|rdeča salsa|nacho sir], JABOLČNA [marmelada|jabolko|cimet|rozine|sladka smetana|čokoladni preliv], , , 
707, 6, Zaključena, Pakiranje, 12/01/2017 17:57:17, 12/01/2017 18:03:42, 12/01/2017 18:05:25, Uporabnik, Simona Vodopivec, NE, Branka Kotnik, CESTA V PEČALE 30, 1000 Ljubljana, 044 210 613, branka.kotnik@pizza.si, 35.60, 0.00, 35.60, , TARTUFATA [pelati|mozzarela|jurčki|tartufata|skuta], PIZZA MEDITERANA S TARTUFI [pelati|mozzarela|pečen pršut|rukola|tartufata|parmezan], JABOLČNA [marmelada|jabolko|cimet|rozine|sladka smetana|čokoladni preliv], , , , , 
775, 6, Zaključena, Pakiranje, 12/01/2017 17:57:33, 12/01/2017 18:01:22, 12/01/2017 18:01:51, Uporabnik, Matic Hvala, NE, Julija Koren, MASARYKOVA CESTA 34, 1000 Ljubljana, 044 527 306, julija.koren@pizza.si, 10.40, 0.00, 10.40, 11.23, BELUŠKA [mozzarela|beluši|jurčki|oliva], , , , , , , 
840, 3, Zaključena, Pečenje, 12/01/2017 17:57:33, 12/01/2017 18:42:36, 12/01/2017 18:48:36, Uporabnik, Matej Straha, DA, Samo Krivec, TIRANOVA ULICA 44, 1000 Ljubljana, 044 458 691, samo.krivec@pizza.si, 18.50, 2.00, 20.50, 8.20, SICILJANA [pelati|mozzarela|paradižnik|bazilika], VEGI NACHO [pelati|sir|sveži paradižnik|pečena paprika|nacho sir|oliva], , , , , , 
808, 5, Zaključena, Dodajanje sestavin, 12/01/2017 17:57:34, 12/01/2017 17:57:34, 12/01/2017 17:57:49, Uporabnik, Matjaž Jerman, NE, Ljudmila Petrović, TOMAČEVSKA CESTA 1A, 1000 Ljubljana, 044 70 906, ljudmila.petrovic@pizza.si, 30.30, 0.00, 30.30, , MORSKA [pelati|sir|morski sadeži|tržaška omaka], VEGI MEXICO [pelati|mozzarela|feferoni|rdeča salsa|nacho sir], HIŠNA [pelati|sir|šunka|gobe|oliva], , , , , 
742, 4, Zaključena, Dodajanje sestavin, 12/01/2017 17:57:36, 12/01/2017 17:58:32, 12/01/2017 18:00:17, Uporabnik, Primož Blažič, DA, Silva Zadravec, SETNIKARJEVA ULICA 7, 1000 Ljubljana, 044 865 942, silva.zadravec@pizza.si, 83.40, 0.00, 83.40, , PIKANTNA [pelati|tabasco|sir|šunka|feferoni|tržaška omaka|gobe], KRALJEVA [pelati|sir|morski sadeži|losos|kaviar], SARDINIJA [pelati|pršut|mozzarela|skuta|bazilika], SIROVA [pelati|mozzarela|gauda|gorgonzola|skuta], RIBJA [pelati|sir|morski sadeži|tuna|losos|kaviar], VEGILAHKA [pelati|paradižnik|paprika|koruza|gobe], LJUBLJANSKA [pelati|sir|hrenovka|sveža paprika|skuta], 
658, 8, Zaključena, Zaključek, 12/01/2017 17:57:37, 12/01/2017 17:57:37, 12/01/2017 17:57:37, Sistem, , NE, Dijana Demšar, CESTA DVEH CESARJEV 393, 1000 Ljubljana, 044 993 520, dijana.demsar@pizza.si, 37.20, 0.00, 37.20, 8.06, MARGERITA [pelati|sir|oliva], RAGU PIZZA [pelati|sir|ragu omaka|čebula|parmezan], GRUNTARSKA [pelati|sir|kulen salama|gobe|tržaška omaka], PEKOČA [pelati|mozzarela|pečena kulen salama|feferoni], , , , 
808, 6, Zaključena, Pakiranje, 12/01/2017 17:57:49, 12/01/2017 18:05:25, 12/01/2017 18:07:57, Uporabnik, Simona Vodopivec, NE, Ljudmila Petrović, TOMAČEVSKA CESTA 1A, 1000 Ljubljana, 044 70 906, ljudmila.petrovic@pizza.si, 30.30, 0.00, 30.30, , MORSKA [pelati|sir|morski sadeži|tržaška omaka], VEGI MEXICO [pelati|mozzarela|feferoni|rdeča salsa|nacho sir], HIŠNA [pelati|sir|šunka|gobe|oliva], , , , , 
722, 5, Zaključena, Dodajanje sestavin, 12/01/2017 17:58:02, 12/01/2017 17:58:02, 12/01/2017 17:59:17, Uporabnik, Matjaž Jerman, NE, Draga Cerar, CESTA V HRIB 16, 1000 Ljubljana, 044 48 049, draga.cerar@pizza.si, 47.40, 0.00, 47.40, , TARTUFATA [pelati|mozzarela|jurčki|tartufata|skuta], MEXICO [mozzarela|pelati|feferoni|rdeča salsa|gobe|pečena kulen salama], DOMAČA [pelati|sir|gobe|jajce|domača salama], KRAŠKA [pelati|sir|pršut|tržaška omaka], , , , 
767, 7, Zaključena, Dostava, 12/01/2017 17:58:03, 12/01/2017 18:02:31, 12/01/2017 18:24:12, Uporabnik, Aleks Glavić, NE, Darja Zorman, OB SAVI 12, 1000 Ljubljana, 044 694 127, darja.zorman@pizza.si, 23.40, 0.00, 23.40, 10.84, RIBJA [pelati|sir|morski sadeži|tuna|losos|kaviar], ZELENJAVNA [pelati|sir|paradižnik|paprika|artičoke|beluši|koruza|oliva], , , , , , 
841, 1, Zaključena, Naročilo, 12/01/2017 17:58:27, 12/01/2017 17:58:27, 12/01/2017 17:58:27, Uporabnik, Berta Potočnik, NE, Hermina Demšar, BOLGARSKA ULICA 14, 1000 Ljubljana, 044 116 050, hermina.demsar@pizza.si, 66.50, 0.00, 66.50, 4.37, MOZZARELINA [pelati|mozzarela|domača šunka|gobe|oliva], VEGI NACHO [pelati|sir|sveži paradižnik|pečena paprika|nacho sir|oliva], VEGETARIJANSKA [pelati|sir|sveži paradižnik|paprika|koruza|gobe|oliva], PRIMORSKA [pelati|sir|gobe|pršut|oliva], GRAJSKA PIZZA [pelati|sir|gobe|slanina|trdo kuhano jajce], PIKANTNA [pelati|tabasco|sir|šunka|feferoni|tržaška omaka|gobe], , 
841, 2, Zaključena, Počakaj, 12/01/2017 17:58:27, 12/01/2017 17:58:27, 12/01/2017 18:08:27, Sistem, , NE, Hermina Demšar, BOLGARSKA ULICA 14, 1000 Ljubljana, 044 116 050, hermina.demsar@pizza.si, 66.50, 0.00, 66.50, 4.37, MOZZARELINA [pelati|mozzarela|domača šunka|gobe|oliva], VEGI NACHO [pelati|sir|sveži paradižnik|pečena paprika|nacho sir|oliva], VEGETARIJANSKA [pelati|sir|sveži paradižnik|paprika|koruza|gobe|oliva], PRIMORSKA [pelati|sir|gobe|pršut|oliva], GRAJSKA PIZZA [pelati|sir|gobe|slanina|trdo kuhano jajce], PIKANTNA [pelati|tabasco|sir|šunka|feferoni|tržaška omaka|gobe], , 
695, 7, Zaključena, Pakiranje, 12/01/2017 17:58:32, 12/01/2017 17:58:32, 12/01/2017 18:02:22, Uporabnik, Boštjan Kovačič, NE, Ivana Gajšek, STARETOVA ULICA 21, 1000 Ljubljana, 044 374 294, ivana.gajsek@pizza.si, 56.70, 0.00, 56.70, 10.55, VEGI MEXICO [pelati|mozzarela|feferoni|rdeča salsa|nacho sir], HIŠNA PIZZA [pelati|sir|domača salama|domača šunka|domača klobasa|gobe|jajce|oliva], PIZZA Z DAGNJAMI [pelati|mozzarela|dagnje|tržaška omaka], VEGI MEXICO [pelati|mozzarela|feferoni|rdeča salsa|nacho sir], JABOLČNA [marmelada|jabolko|cimet|rozine|sladka smetana|čokoladni preliv], , , 
803, 5, Zaključena, Pakiranje, 12/01/2017 17:59:12, 12/01/2017 17:59:12, 12/01/2017 17:59:53, Uporabnik, Petra Beznik, NE, Romana Kralj, LAKOTENCE 24, 1000 Ljubljana, 044 635 880, romana.kralj@pizza.si, 11.90, 0.00, 11.90, , ŠTAJERSKA [pelati|sir|gobe|kulen salama|pekoči feferoni], , , , , , , 
722, 6, Zaključena, Pakiranje, 12/01/2017 17:59:17, 12/01/2017 17:59:17, 12/01/2017 18:02:40, Uporabnik, Peter Mlakar, NE, Draga Cerar, CESTA V HRIB 16, 1000 Ljubljana, 044 48 049, draga.cerar@pizza.si, 47.40, 0.00, 47.40, , TARTUFATA [pelati|mozzarela|jurčki|tartufata|skuta], MEXICO [mozzarela|pelati|feferoni|rdeča salsa|gobe|pečena kulen salama], DOMAČA [pelati|sir|gobe|jajce|domača salama], KRAŠKA [pelati|sir|pršut|tržaška omaka], , , , 
749, 4, Zaključena, Pakiranje, 12/01/2017 17:59:26, 12/01/2017 17:59:53, 12/01/2017 18:00:33, Uporabnik, Petra Beznik, DA, Damjan Zalokar, TIVOLSKA CESTA 40, 1000 Ljubljana, 044 423 238, damjan.zalokar@pizza.si, 10.50, 2.00, 12.50, 4.69, KMEČKA [pelati|sir|klobasa|čebula|ajvar|suha salama], , , , , , , 
760, 7, Zaključena, Dostava, 12/01/2017 17:59:35, 12/01/2017 17:59:35, 12/01/2017 18:20:20, Uporabnik, Nejc Smrekar, NE, Ivica Pirc, BOGNARJEVA POT 2, 1000 Ljubljana, 044 523 082, ivica.pirc@pizza.si, 30.40, 0.00, 30.40, 10.38, GORENJSKA PIZZA [pelati|sir|gobe|goveja salama], MORSKA [pelati|sir|morski sadeži|tržaška omaka], PIKANTNA [pelati|tabasco|sir|šunka|feferoni|tržaška omaka|gobe], , , , , 
